run,seed,episode,outcome,failure_mode,steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,success_shape_yaw_error_deg,final_shape_yaw_error_deg,final_peg_tilt_angle_deg,low_z_misaligned_steps,insert_band_misaligned_steps,visual_yaw_align_steps,visual_yaw_align_blocked_steps,final_servo_descent_steps,final_servo_recovery_triggers,fixture_clearance_steps,last_pre_dist_xy,last_pre_z_above_target,last_true_signed_yaw_deg,last_pred_signed_yaw_deg,last_pose_ik_target_square_yaw_error_deg,last_final_servo_phase,last_visual_yaw_reason,top_visual_yaw_reasons,temporal_gate_steps,low_visibility_brake_steps,target_hold_steps,aligned_descent_steps,blocked_down_rows,visible_prediction_rows,high_pred_rows,sign_mismatch_rows,high_error_rows,correct_high_yaw_visible_rows,correct_high_yaw_xy_gate_rows,correct_high_yaw_raw_norm_gate_rows,correct_high_yaw_inactive_rows,max_pred_abs_yaw_deg,max_truth_abs_yaw_deg,max_pred_truth_abs_error_deg,final_window_pred_abs_mean_deg,final_window_truth_abs_mean_deg,final_window_pred_truth_abs_error_mean_deg
reacquire_narrow_gated,908505,5,success,success,303,0.001368,0.009249,0.000101,0.009249,8.575,8.575,0.030,0,0,115,56,59,0,0,0.001336,0.010670,8.575,-0.239,nan,square_fast_settle,aligned_descent,inactive_phase:171;applied:65;aligned_descent_latch:35,0,0,16,55,56,131,10,0,1,6,0,0,0,172.020,174.550,47.905,1.530,10.966,12.401
reacquire_narrow_gated,908506,6,success,success,393,0.001710,0.009267,0.000367,0.009267,2.451,2.451,0.052,0,0,120,39,60,0,0,0.001863,0.010887,2.451,-2.119,nan,square_fast_settle,aligned_descent_latch,inactive_phase:271;applied:73;aligned_descent_latch:26,0,0,2,47,39,122,9,0,0,5,0,0,0,164.956,174.821,26.416,1.707,1.313,3.020
reacquire_narrow_gated,908507,7,success,success,297,0.001888,0.009474,0.001671,0.009474,0.299,0.299,0.045,0,0,191,59,35,1,0,0.002116,0.010913,0.299,-1.800,nan,square_fast_settle,aligned_descent_latch,applied:136;inactive_phase:105;aligned_descent:44,0,0,0,55,59,191,9,0,1,5,0,0,0,164.254,177.239,33.441,1.562,1.724,3.270
reacquire_narrow_gated,908508,8,timeout,timeout_wrong_yaw_basin,1000,0.193498,0.099187,0.020311,0.061221,175.525,175.525,8.184,0,0,108,130,0,2,0,0.194715,0.099407,-175.525,-11.920,nan,recover_recenter,xy_gate,xy_gate:419;raw_norm_gate:267;inactive_phase:184,0,22,0,0,130,108,334,73,31,40,0,0,0,179.975,177.966,78.292,125.043,125.200,21.395
reacquire_narrow_gated,908509,9,success,success,235,0.000856,0.009581,0.000272,0.009581,4.341,4.341,0.036,0,0,118,41,58,0,0,0.001027,0.011235,4.341,-1.253,nan,square_fast_settle,aligned_descent_latch,inactive_phase:112;applied:71;aligned_descent_latch:45,0,0,5,48,41,123,10,0,0,7,0,0,0,177.367,179.451,19.134,1.960,1.536,2.970
reacquire_narrow_gated,908510,10,timeout,timeout_wrong_yaw_basin,1000,0.213469,0.102445,0.009634,0.053794,176.770,176.770,3.075,0,0,61,77,0,2,0,0.214647,0.102720,-176.770,-14.394,nan,recover_recenter,xy_gate,xy_gate:556;inactive_phase:220;raw_norm_gate:147,0,16,0,0,77,61,190,154,94,20,0,0,0,179.856,179.939,56.096,123.664,135.731,20.339
reacquire_narrow_gated,908511,11,success,success,374,0.001080,0.008927,0.000418,0.008927,2.760,2.760,0.051,0,0,133,47,68,0,0,0.001019,0.010316,2.760,-2.381,nan,square_fast_settle,aligned_descent_latch,inactive_phase:235;applied:81;aligned_descent_latch:32,0,0,6,52,47,139,8,0,0,5,0,0,0,178.506,179.982,19.521,1.903,1.509,3.412
reacquire_narrow_gated,908512,12,success,success,573,0.002314,0.009784,0.000952,0.009784,9.721,9.721,0.909,0,0,308,183,211,0,0,0.002284,0.011002,9.721,1.772,nan,square_fast_settle,aligned_descent,inactive_phase:262;applied:252;aligned_descent_latch:54,0,0,2,56,183,310,10,1,0,6,0,0,0,175.107,178.725,25.056,2.305,10.793,8.488
reacquire_narrow_gated,908513,13,success,success,650,0.003289,0.008758,0.000046,0.008758,8.703,8.703,0.887,0,0,349,280,254,1,0,0.002918,0.010262,8.703,1.086,nan,square_fast_settle,aligned_descent,applied:323;raw_norm_gate:166;inactive_phase:118,0,12,5,26,280,354,200,167,87,16,0,0,0,179.870,179.576,61.316,2.113,6.258,4.145
reacquire_narrow_gated,908514,14,success,success,286,0.002081,0.009689,0.000155,0.009689,5.377,5.377,0.052,0,0,131,28,67,0,0,0.002151,0.011031,5.377,-2.511,nan,square_fast_settle,aligned_descent_latch,inactive_phase:155;applied:67;aligned_descent:36,0,0,0,64,28,131,8,0,0,5,0,0,0,171.507,173.104,23.580,1.818,3.691,5.508
reacquire_narrow_gated,908515,15,success,success,306,0.001886,0.008450,0.000351,0.008450,2.382,2.382,0.046,0,0,153,55,56,0,0,0.002312,0.010174,2.382,-2.466,nan,square_fast_settle,aligned_descent_latch,inactive_phase:151;applied:108;aligned_descent_latch:23,0,0,0,45,55,153,12,0,1,7,0,0,0,164.914,178.985,34.623,1.959,1.071,2.099
reacquire_narrow_gated,908516,16,timeout,timeout_wrong_yaw_basin,1000,0.081057,0.062562,0.000680,0.010278,175.357,175.357,2.141,362,241,270,489,104,2,3,0.082261,0.062424,-175.357,171.847,nan,inactive,inactive_phase,inactive_phase:388;large_xy_low_z_brake:319;reacquire_descent_recenter_applied:66,0,2,9,97,489,292,33,2,2,20,0,0,0,174.649,179.965,47.286,13.502,24.757,13.735
reacquire_narrow_gated,908517,17,success,success,323,0.000186,0.009134,0.000186,0.009134,1.822,1.822,0.059,0,0,153,78,60,0,0,0.000276,0.010756,1.822,-4.136,nan,square_fast_settle,applied,inactive_phase:153;applied:104;aligned_descent:28,0,0,13,49,78,162,9,0,3,6,0,0,0,170.023,176.410,32.305,1.876,1.959,2.251
reacquire_narrow_gated,908518,18,success,success,590,0.001416,0.000093,0.000100,0.000093,9.988,9.988,0.035,27,9,306,228,121,1,0,0.001430,0.001035,9.988,-0.732,nan,square_fast_settle,target_hold_z_gate,applied:220;inactive_phase:169;aligned_descent_latch:51,0,22,17,91,228,315,41,2,1,10,0,0,0,178.672,178.910,33.997,1.603,12.331,13.916
reacquire_narrow_gated,908519,19,success,success,273,0.001388,0.009127,0.000129,0.009127,4.018,4.018,0.036,0,0,120,30,55,0,0,0.001430,0.010684,4.018,-1.915,nan,square_fast_settle,aligned_descent,inactive_phase:151;applied:69;aligned_descent_latch:30,0,0,2,51,30,122,11,0,0,8,0,0,0,171.023,176.254,26.959,1.737,2.030,3.767
